seqnames	start	end	cnv	n_cells
chr1	191100001	191200000	amp	89
chr1	191200001	191300000	amp	89
chr1	191300001	191400000	amp	89
chr1	191400001	191500000	amp	89
chr1	191500001	191600000	amp	89
chr1	191600001	191700000	amp	89
chr1	191700001	191800000	amp	89
chr1	191800001	191900000	amp	89
chr1	191900001	192000000	amp	89
chr1	192000001	192100000	amp	89
chr1	192100001	192200000	amp	89
chr1	192200001	192300000	amp	89
chr1	192300001	192400000	amp	89
chr1	192400001	192500000	amp	89
chr1	192500001	192600000	amp	89
chr1	192600001	192700000	amp	89
chr1	192700001	192800000	amp	89
chr1	192800001	192900000	amp	89
chr1	192900001	193000000	amp	88
chr1	193000001	193100000	amp	88
chr1	193100001	193200000	amp	88
chr1	193200001	193300000	amp	88
chr1	193300001	193400000	amp	88
chr1	193400001	193500000	amp	88
chr1	193500001	193600000	amp	88
chr1	193600001	193700000	amp	88
chr1	193700001	193800000	amp	88
chr1	193800001	193900000	amp	88
chr1	193900001	194000000	amp	88
chr1	194000001	194100000	amp	88
chr1	194100001	194200000	amp	88
chr1	194200001	194300000	amp	88
chr1	194300001	194400000	amp	88
chr1	194400001	194500000	amp	88
chr1	194500001	194600000	amp	88
chr1	194600001	194700000	amp	88
chr1	194700001	194800000	amp	88
chr1	194800001	194900000	amp	88
chr1	194900001	195000000	amp	88
chr1	195000001	195100000	amp	87
chr1	195100001	195200000	amp	87
chr1	195200001	195300000	amp	87
chr1	195300001	195400000	amp	87
chr1	195400001	195500000	amp	87
chr1	195500001	195600000	amp	87
chr1	195600001	195700000	amp	87
chr1	195700001	195800000	amp	87
chr1	195800001	195900000	amp	87
chr1	195900001	196000000	amp	87
chr1	196000001	196100000	amp	87
chr1	196100001	196200000	amp	87
chr1	196200001	196300000	amp	87
chr1	196300001	196400000	amp	86
chr1	196400001	196500000	amp	86
chr1	196500001	196600000	amp	86
chr1	196600001	196700000	amp	86
chr1	196700001	196800000	amp	86
chr1	196800001	196900000	amp	86
chr1	196900001	197000000	amp	87
chr1	197000001	197100000	amp	86
chr1	197100001	197200000	amp	87
chr1	197200001	197300000	amp	87
chr1	197300001	197400000	amp	87
chr1	197400001	197500000	amp	87
chr1	197500001	197600000	amp	86
chr1	197600001	197700000	amp	86
chr1	197700001	197800000	amp	86
chr1	197800001	197900000	amp	86
chr1	197900001	198000000	amp	86
chr1	198000001	198100000	amp	86
chr1	198100001	198200000	amp	86
chr1	198200001	198300000	amp	87
chr1	198300001	198400000	amp	87
chr1	198400001	198500000	amp	87
chr1	198500001	198600000	amp	87
chr1	198600001	198700000	amp	87
chr1	198700001	198800000	amp	87
chr1	198800001	198900000	amp	87
chr1	198900001	199000000	amp	86
chr1	199000001	199100000	amp	86
chr1	199100001	199200000	amp	86
chr1	199200001	199300000	amp	86
chr1	199300001	199400000	amp	87
chr1	199400001	199500000	amp	87
chr1	199500001	199600000	amp	87
chr1	199600001	199700000	amp	87
chr1	199700001	199800000	amp	87
chr1	199800001	199900000	amp	87
chr1	199900001	200000000	amp	87
chr1	200000001	200100000	amp	88
chr1	200100001	200200000	amp	88
chr1	200200001	200300000	amp	89
chr1	200300001	200400000	amp	89
chr1	200400001	200500000	amp	88
chr1	200500001	200600000	amp	88
chr1	200600001	200700000	amp	89
chr1	200700001	200800000	amp	90
chr1	200800001	200900000	amp	89
chr1	200900001	201000000	amp	90
chr1	201000001	201100000	amp	90
chr1	201100001	201200000	amp	90
chr1	201200001	201300000	amp	90
chr1	201300001	201400000	amp	90
chr1	201400001	201500000	amp	90
chr1	201500001	201600000	amp	88
chr1	201600001	201700000	amp	88
chr1	201700001	201800000	amp	88
chr1	201800001	201900000	amp	88
chr1	201900001	202000000	amp	88
chr1	202000001	202100000	amp	88
chr1	202100001	202200000	amp	88
chr1	202200001	202300000	amp	88
chr1	202300001	202400000	amp	88
chr1	202400001	202500000	amp	88
chr1	202500001	202600000	amp	88
chr1	202600001	202700000	amp	88
chr1	202700001	202800000	amp	88
chr1	202800001	202900000	amp	89
chr1	202900001	203000000	amp	89
chr1	203000001	203100000	amp	89
chr1	203100001	203200000	amp	89
chr1	203200001	203300000	amp	89
chr1	203300001	203400000	amp	89
chr1	203400001	203500000	amp	89
chr1	203500001	203600000	amp	89
chr1	203600001	203700000	amp	89
chr1	203700001	203800000	amp	89
chr1	203800001	203900000	amp	89
chr1	203900001	204000000	amp	89
chr1	204000001	204100000	amp	89
chr1	204100001	204200000	amp	89
chr1	204200001	204300000	amp	89
chr1	204300001	204400000	amp	89
chr1	204400001	204500000	amp	89
chr1	204500001	204600000	amp	89
chr1	204600001	204700000	amp	89
chr1	204700001	204800000	amp	89
chr1	204800001	204900000	amp	89
chr1	204900001	205000000	amp	89
chr1	205000001	205100000	amp	89
chr1	205100001	205200000	amp	89
chr1	205200001	205300000	amp	89
chr1	205300001	205400000	amp	89
chr1	205400001	205500000	amp	89
chr1	205500001	205600000	amp	89
chr1	205600001	205700000	amp	89
chr1	205700001	205800000	amp	89
chr1	205800001	205900000	amp	89
chr1	205900001	206000000	amp	89
chr1	206000001	206100000	amp	89
chr1	206100001	206200000	amp	89
chr1	206200001	206300000	amp	89
chr1	206400001	206500000	amp	89
chr1	206500001	206600000	amp	89
chr1	206600001	206700000	amp	89
chr1	206700001	206800000	amp	88
chr1	206800001	206900000	amp	87
chr1	206900001	207000000	amp	87
chr1	207000001	207100000	amp	87
chr1	207100001	207200000	amp	87
chr1	207200001	207300000	amp	87
chr1	207300001	207400000	amp	87
chr1	207400001	207500000	amp	87
chr1	207500001	207600000	amp	87
chr1	207600001	207700000	amp	87
chr1	207700001	207800000	amp	87
chr1	207800001	207900000	amp	86
chr1	207900001	208000000	amp	80
chr1	208000001	208100000	amp	73
chr1	208100001	208200000	amp	75
chr1	208200001	208300000	amp	73
chr1	208300001	208400000	amp	72
chr1	208400001	208500000	amp	72
chr1	208500001	208600000	amp	71
chr1	208600001	208700000	amp	71
chr1	208700001	208800000	amp	72
chr1	208800001	208900000	amp	72
chr1	208900001	209000000	amp	72
chr1	209000001	209100000	amp	72
chr1	209100001	209200000	amp	72
chr1	209200001	209300000	amp	69
chr1	209300001	209400000	amp	66
chr1	209400001	209500000	amp	65
chr1	209500001	209600000	amp	64
chr1	209600001	209700000	amp	63
chr1	209700001	209800000	amp	62
chr1	209800001	209900000	amp	62
chr1	209900001	210000000	amp	61
chr1	210000001	210100000	amp	60
chr1	210100001	210200000	amp	60
chr1	210200001	210300000	amp	60
chr1	210300001	210400000	amp	60
chr1	210400001	210500000	amp	60
chr1	210500001	210600000	amp	60
chr1	210600001	210700000	amp	60
chr1	210700001	210800000	amp	60
chr1	210800001	210900000	amp	60
chr1	210900001	211000000	amp	60
chr1	211000001	211100000	amp	60
chr1	211100001	211200000	amp	60
chr1	211200001	211300000	amp	60
chr1	211300001	211400000	amp	60
chr1	211400001	211500000	amp	60
chr1	211500001	211600000	amp	61
chr1	211600001	211700000	amp	61
chr1	211700001	211800000	amp	61
chr1	211800001	211900000	amp	61
chr1	211900001	212000000	amp	61
chr1	212000001	212100000	amp	61
chr1	212100001	212200000	amp	61
chr1	212200001	212300000	amp	61
chr1	212300001	212400000	amp	61
chr1	212400001	212500000	amp	61
chr1	212500001	212600000	amp	60
chr1	212600001	212700000	amp	60
chr1	212700001	212800000	amp	60
chr1	212800001	212900000	amp	59
chr1	212900001	213000000	amp	59
chr1	213000001	213100000	amp	59
chr1	213100001	213200000	amp	58
chr1	213200001	213300000	amp	58
chr1	213300001	213400000	amp	58
chr1	213400001	213500000	amp	58
chr1	213500001	213600000	amp	57
chr1	213600001	213700000	amp	57
chr1	213700001	213800000	amp	57
chr1	213800001	213900000	amp	57
chr1	213900001	214000000	amp	57
chr1	214000001	214100000	amp	57
chr1	214100001	214200000	amp	57
chr1	214200001	214300000	amp	57
chr1	214300001	214400000	amp	57
chr1	214400001	214500000	amp	57
chr1	214500001	214600000	amp	57
chr1	214600001	214700000	amp	57
chr1	214700001	214800000	amp	57
chr1	214800001	214900000	amp	57
chr1	214900001	215000000	amp	56
chr1	215000001	215100000	amp	55
chr1	215100001	215200000	amp	55
chr1	215200001	215300000	amp	57
chr1	215300001	215400000	amp	57
chr1	215400001	215500000	amp	57
chr1	215500001	215600000	amp	57
chr1	215600001	215700000	amp	57
chr1	215700001	215800000	amp	57
chr1	215800001	215900000	amp	57
chr1	215900001	216000000	amp	57
chr1	216000001	216100000	amp	57
chr1	216100001	216200000	amp	57
chr1	216200001	216300000	amp	57
chr1	216300001	216400000	amp	58
chr1	216400001	216500000	amp	58
chr1	216500001	216600000	amp	58
chr1	216600001	216700000	amp	58
chr1	216700001	216800000	amp	58
chr1	216800001	216900000	amp	58
chr1	216900001	217000000	amp	58
chr1	217000001	217100000	amp	58
chr1	217100001	217200000	amp	58
chr1	217200001	217300000	amp	59
chr1	217300001	217400000	amp	59
chr1	217400001	217500000	amp	59
chr1	217500001	217600000	amp	60
chr1	217600001	217700000	amp	60
chr1	217700001	217800000	amp	60
chr1	217800001	217900000	amp	59
chr1	217900001	218000000	amp	59
chr1	218000001	218100000	amp	59
chr1	218100001	218200000	amp	59
chr1	218200001	218300000	amp	60
chr1	218300001	218400000	amp	60
chr1	218400001	218500000	amp	60
chr1	218500001	218600000	amp	60
chr1	218600001	218700000	amp	60
chr1	218700001	218800000	amp	60
chr1	218800001	218900000	amp	60
chr1	218900001	219000000	amp	60
chr1	219000001	219100000	amp	60
chr1	219100001	219200000	amp	60
chr1	219200001	219300000	amp	60
chr1	219300001	219400000	amp	60
chr1	219400001	219500000	amp	60
chr1	219500001	219600000	amp	60
chr1	219600001	219700000	amp	60
chr1	219700001	219800000	amp	60
chr1	219800001	219900000	amp	60
chr1	219900001	220000000	amp	61
chr1	220000001	220100000	amp	62
chr1	220100001	220200000	amp	62
chr1	220200001	220300000	amp	62
chr1	220300001	220400000	amp	62
chr1	220400001	220500000	amp	62
chr1	220500001	220600000	amp	62
chr1	220600001	220700000	amp	62
chr1	220700001	220800000	amp	62
chr1	220800001	220900000	amp	62
chr1	220900001	221000000	amp	61
chr1	221000001	221100000	amp	61
chr1	221100001	221200000	amp	61
chr1	221200001	221300000	amp	61
chr1	221300001	221400000	amp	61
chr1	221400001	221500000	amp	61
chr1	221500001	221600000	amp	60
chr1	221600001	221700000	amp	60
chr1	221700001	221800000	amp	60
chr1	221800001	221900000	amp	60
chr1	221900001	222000000	amp	60
chr1	222000001	222100000	amp	60
chr1	222100001	222200000	amp	60
chr1	222200001	222300000	amp	60
chr1	222300001	222400000	amp	60
chr1	222400001	222500000	amp	60
chr1	222500001	222600000	amp	60
chr1	222600001	222700000	amp	59
chr1	222700001	222800000	amp	59
chr1	222800001	222900000	amp	59
chr1	222900001	223000000	amp	59
chr1	223000001	223100000	amp	59
chr1	223100001	223200000	amp	59
chr1	223200001	223300000	amp	59
chr1	223300001	223400000	amp	59
chr1	223400001	223500000	amp	59
chr1	223700001	223800000	amp	59
chr1	223800001	223900000	amp	59
chr1	223900001	224000000	amp	59
chr1	224100001	224200000	amp	59
chr1	224200001	224300000	amp	60
chr1	224300001	224400000	amp	61
chr1	224400001	224500000	amp	61
chr1	224500001	224600000	amp	61
chr1	224600001	224700000	amp	61
chr1	224700001	224800000	amp	61
chr1	224800001	224900000	amp	61
chr1	224900001	225000000	amp	61
chr1	225000001	225100000	amp	61
chr1	225100001	225200000	amp	61
chr1	225200001	225300000	amp	61
chr1	225300001	225400000	amp	61
chr1	225400001	225500000	amp	62
chr1	225500001	225600000	amp	62
chr1	225600001	225700000	amp	62
chr1	225700001	225800000	amp	62
chr1	225800001	225900000	amp	62
chr1	225900001	226000000	amp	62
chr1	226000001	226100000	amp	62
chr1	226100001	226200000	amp	62
chr1	226200001	226300000	amp	62
chr1	226300001	226400000	amp	62
chr1	226400001	226500000	amp	62
chr1	226500001	226600000	amp	62
chr1	226600001	226700000	amp	62
chr1	226700001	226800000	amp	62
chr1	226800001	226900000	amp	62
chr1	226900001	227000000	amp	62
chr1	227000001	227100000	amp	60
chr1	227100001	227200000	amp	60
chr1	227200001	227300000	amp	60
chr1	227300001	227400000	amp	59
chr1	227400001	227500000	amp	59
chr1	227500001	227600000	amp	59
chr1	227600001	227700000	amp	59
chr1	227700001	227800000	amp	59
chr1	227800001	227900000	amp	59
chr1	227900001	228000000	amp	59
chr1	228000001	228100000	amp	59
chr1	228100001	228200000	amp	59
chr1	228200001	228300000	amp	59
chr1	228300001	228400000	amp	59
chr1	228400001	228500000	amp	59
chr1	228700001	228800000	amp	59
chr1	228800001	228900000	amp	59
chr1	228900001	229000000	amp	59
chr1	229000001	229100000	amp	59
chr1	229100001	229200000	amp	59
chr1	229200001	229300000	amp	59
chr1	229300001	229400000	amp	59
chr1	229400001	229500000	amp	59
chr1	229500001	229600000	amp	59
chr1	229600001	229700000	amp	59
chr1	229700001	229800000	amp	59
chr1	229800001	229900000	amp	59
chr1	229900001	230000000	amp	59
chr1	230000001	230100000	amp	60
chr1	230100001	230200000	amp	60
chr1	230200001	230300000	amp	59
chr1	230300001	230400000	amp	59
chr1	230400001	230500000	amp	58
chr1	230500001	230600000	amp	58
chr1	230600001	230700000	amp	58
chr1	230700001	230800000	amp	58
chr1	230800001	230900000	amp	58
chr1	230900001	231000000	amp	58
chr1	231000001	231100000	amp	58
chr1	231100001	231200000	amp	58
chr1	231200001	231300000	amp	58
chr1	231300001	231400000	amp	57
chr1	231400001	231500000	amp	57
chr1	231500001	231600000	amp	57
chr1	231600001	231700000	amp	57
chr1	231700001	231800000	amp	50
chr1	236600001	236700000	del	53
chr1	236800001	236900000	del	62
chr1	236900001	237000000	del	66
chr1	237000001	237100000	del	66
chr1	237100001	237200000	del	67
chr1	237200001	237300000	del	70
chr1	237300001	237400000	del	70
chr1	237400001	237500000	del	71
chr1	237500001	237600000	del	71
chr1	237600001	237700000	del	72
chr1	237700001	237800000	del	72
chr1	237800001	237900000	del	72
chr1	237900001	238000000	del	72
chr1	238000001	238100000	del	73
chr1	238100001	238200000	del	73
chr1	238200001	238300000	del	73
chr1	238300001	238400000	del	73
chr1	238400001	238500000	del	73
chr1	238500001	238600000	del	73
chr1	238600001	238700000	del	73
chr1	238700001	238800000	del	73
chr1	238800001	238900000	del	73
chr1	238900001	239000000	del	73
chr1	239000001	239100000	del	73
chr1	239100001	239200000	del	74
chr1	239200001	239300000	del	74
chr1	239300001	239400000	del	74
chr1	239400001	239500000	del	74
chr1	239500001	239600000	del	74
chr1	239600001	239700000	del	74
chr1	239700001	239800000	del	73
chr1	239800001	239900000	del	72
chr1	239900001	240000000	del	72
chr1	240000001	240100000	del	72
chr1	240100001	240200000	del	72
chr1	240200001	240300000	del	72
chr1	240300001	240400000	del	72
chr1	240400001	240500000	del	72
chr1	240500001	240600000	del	72
chr1	240600001	240700000	del	71
chr1	240700001	240800000	del	71
chr1	240800001	240900000	del	68
chr1	240900001	241000000	del	68
chr1	241000001	241100000	del	68
chr1	241100001	241200000	del	68
chr1	241200001	241300000	del	66
chr1	241300001	241400000	del	66
chr1	241400001	241500000	del	61
chr1	241500001	241600000	del	60
chr1	241600001	241700000	del	60
chr1	241700001	241800000	del	60
chr1	241800001	241900000	del	60
chr1	241900001	242000000	del	60
chr1	242000001	242100000	del	60
chr1	242100001	242200000	del	60
chr1	242200001	242300000	del	59
chr1	242300001	242400000	del	59
chr1	242400001	242500000	del	59
chr1	242500001	242600000	del	59
chr1	242600001	242700000	del	59
chr1	242700001	242800000	del	60
chr1	242800001	242900000	del	59
chr1	242900001	243000000	del	56
chr1	243100001	243200000	del	54
chr1	243200001	243300000	del	54
chr1	243300001	243400000	del	54
chr1	243400001	243500000	del	54
chr1	243500001	243600000	del	54
chr1	243600001	243700000	del	52
chr1	243700001	243800000	del	51
chr1	243800001	243900000	del	51
chr1	243900001	244000000	del	50
chr1	244000001	244100000	del	50
chr1	244100001	244200000	del	50
chr1	244200001	244300000	del	50
chr1	244300001	244400000	del	50
chr1	244400001	244500000	del	50
chr1	244500001	244600000	del	50
chr1	244600001	244700000	del	50
chr1	244700001	244800000	del	50
chr1	244800001	244900000	del	50
chr1	244900001	245000000	del	50
chr1	245000001	245100000	del	50
chr1	245100001	245200000	del	50
chr1	245200001	245300000	del	50
chr1	245300001	245400000	del	50
chr1	245400001	245500000	del	50
chr1	245500001	245600000	del	50
chr1	245600001	245700000	del	50
chr1	245700001	245800000	del	50
chr1	245800001	245900000	del	50
chr1	245900001	246000000	del	50
chr1	246000001	246100000	del	50
chr1	246100001	246200000	del	50
chr1	246200001	246300000	del	50
chr1	246300001	246400000	del	50
chr1	246400001	246500000	del	50
chr1	246800001	246900000	del	50
chr1	246900001	247000000	del	50
chr1	247000001	247100000	del	50
chr1	247100001	247200000	del	51
chr1	247200001	247300000	del	51
chr1	247300001	247400000	del	51
chr1	247400001	247500000	del	51
chr1	247500001	247600000	del	51
chr1	247600001	247700000	del	51
chr1	247700001	247800000	del	51
chr1	247800001	247900000	del	51
chr1	247900001	248000000	del	52
chr1	248000001	248100000	del	52
chr1	248100001	248200000	del	52
chr1	248200001	248300000	del	52
chr1	248300001	248400000	del	52
chr1	248400001	248500000	del	52
chr1	248500001	248600000	del	52
chr1	248600001	248700000	del	52
chr1	248700001	248800000	del	52
chr1	248800001	248900000	del	52
chr10	100001	200000	amp	77
chr10	200001	300000	amp	77
chr10	300001	400000	amp	77
chr10	400001	500000	amp	77
chr10	500001	600000	amp	77
chr10	600001	700000	amp	73
chr10	700001	800000	amp	71
chr10	800001	900000	amp	69
chr10	900001	1000000	amp	68
chr10	1000001	1100000	amp	63
chr10	99900001	100000000	amp	50
chr10	100000001	100100000	amp	56
chr10	100100001	100200000	amp	59
chr10	100200001	100300000	amp	60
chr10	100300001	100400000	amp	60
chr10	100400001	100500000	amp	60
chr10	100500001	100600000	amp	60
chr10	100600001	100700000	amp	60
chr10	100700001	100800000	amp	60
chr10	100800001	100900000	amp	61
chr10	100900001	101000000	amp	75
chr10	101000001	101100000	amp	75
chr10	101100001	101200000	amp	75
chr10	101200001	101300000	amp	75
chr10	101300001	101400000	amp	85
chr10	101400001	101500000	amp	89
chr10	101500001	101600000	amp	103
chr10	101600001	101700000	amp	107
chr10	101700001	101800000	amp	112
chr10	101800001	101900000	amp	115
chr10	101900001	102000000	amp	115
chr10	102000001	102100000	amp	120
chr10	102100001	102200000	amp	123
chr10	102200001	102300000	amp	125
chr10	102300001	102400000	amp	125
chr10	102400001	102500000	amp	125
chr10	102500001	102600000	amp	125
chr10	102600001	102700000	amp	125
chr10	102700001	102800000	amp	125
chr10	102800001	102900000	amp	125
chr10	102900001	103000000	amp	125
chr10	103000001	103100000	amp	123
chr10	103100001	103200000	amp	122
chr10	103200001	103300000	amp	122
chr10	103300001	103400000	amp	122
chr10	103400001	103500000	amp	122
chr10	103500001	103600000	amp	122
chr10	103600001	103700000	amp	122
chr10	103700001	103800000	amp	122
chr10	103800001	103900000	amp	122
chr10	103900001	104000000	amp	122
chr10	104000001	104100000	amp	121
chr10	104100001	104200000	amp	121
